fold,seed,AUC,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,Train_procrustedCorr,Test_procrustedCorr,Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,numFeatures,TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainF1,TrainSensitivity,TrainSpecificity,TrainPos_Pred_Value,TrainNeg_Pred_Value,TrainPrecision,TrainRecall,TrainDetection_Rate,TrainBalanced_Accuracy,method,mtry,positiveClass
10,83,0.75,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.13487389299425667,0.5235531195139371,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,1,1.3182255724482197,0.699141156462585,0.33436327214452216,0.6448937728937729,0.24854373119581918,0.4605079365079365,0.3457142857142857,0.8942857142857142,0.7686666666666666,0.6211592851592851,0.7686666666666666,0.3457142857142857,0.15961904761904763,0.62,rf,2,C3H
1,84,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.38932327112700643,0.588993447489682,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,6,0.5604895618779696,0.7775850340136055,0.6614767824767824,0.7323663003663003,0.4525411216274162,0.6671870351870351,0.6114285714285714,0.8378571428571429,0.7719047619047619,0.7277048507048507,0.7719047619047619,0.6114285714285714,0.2781978021978022,0.7246428571428571,rf,2,C3H
2,84,0.666666666666667,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.34881301046388713,0.7269323449060606,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,2,1.3990826299683579,0.5670578231292517,0.49277589127142696,0.5496263736263736,0.09708095032235309,0.522414977179683,0.5580952380952381,0.5385714285714286,0.5155959595959596,0.5917619047619047,0.5155959595959596,0.5580952380952381,0.2601318681318681,0.5483333333333333,rf,2,C3H
3,84,0.75,0.7777777777777778,0.5263157894736842,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,0.4795001221869535,0.4642301482959833,0.8148857774763237,0.5,1,1,0.7142857142857143,1,0.5,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.75,4,0.5736133135363972,0.7889115646258503,0.663613979605051,0.7042344322344323,0.40197169016235984,0.6496712176712176,0.6285714285714286,0.775,0.7071428571428572,0.7246277056277056,0.7071428571428572,0.6285714285714286,0.2892014652014652,0.7017857142857142,rf,2,C3H
4,84,0.533333333333333,0.75,0.38461538461538464,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,0.4795001221869535,0.3072208736635136,0.6516629267890294,0.3333333333333333,1,1,0.7142857142857143,1,0.3333333333333333,0.5,0.375,0.125,0.125,0.6666666666666666,3,0.6606403786182592,0.7040136054421768,0.5959235912896627,0.6316336996336996,0.26171997598490865,0.5933061187178834,0.6028571428571429,0.66,0.6181587301587301,0.6665642135642136,0.6181587301587301,0.6028571428571429,0.2831062271062271,0.6314285714285715,rf,2,C3H
5,84,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.81468494602639,0.8450874016280169,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,5,0.5801791106486235,0.7710544217687075,0.6511359629127487,0.680908424908425,0.35001473173322134,0.6201694971694972,0.6066666666666667,0.7435714285714285,0.6707301587301587,0.7086551226551226,0.6707301587301587,0.6066666666666667,0.2774798534798535,0.6751190476190476,rf,2,C3H
6,84,1,1,1,0.5903836027749966,1,0.5714285714285714,0.01989452888313056,NaN,0.346420976199719,0.7823565990583721,1,1,1,1,1,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,6,0.54470127102465,0.7873469387755102,0.6751035115677972,0.735897435897436,0.46252995701995675,0.6908248418248418,0.6495238095238095,0.8107142857142857,0.7515555555555555,0.733015873015873,0.7515555555555555,0.6495238095238095,0.30375091575091573,0.7301190476190477,rf,2,C3H
7,84,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.4811339554919798,0.8023412524489546,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,6,0.6257299981738443,0.6923469387755102,0.5934498837802409,0.6398241758241758,0.2679734593907688,0.5840975103328044,0.5733333333333334,0.6928571428571428,0.6248095238095238,0.6627186147186147,0.6248095238095238,0.5733333333333334,0.2626080586080586,0.6330952380952382,rf,2,C3H
8,84,0.5625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.9991188810723919,0.9999180184898486,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,229,0.6958876022069027,0.5268537414965987,0.47967325118664406,0.5272380952380953,-0.002257675013061533,0.27813950755127226,0.1419047619047619,0.8557142857142858,0.5527777777777778,0.5410378510378511,0.5527777777777778,0.1419047619047619,0.06424908424908425,0.4988095238095238,rf,2,C3H
9,84,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.3667982180155473,0.6583122504682402,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,2,1.2840109610844486,0.5849574829931973,0.5141997189318618,0.5441465201465201,0.09028479499680905,0.5207369080867532,0.5457142857142857,0.5457142857142857,0.5238658008658009,0.5732481962481962,0.5238658008658008,0.5457142857142857,0.2522197802197802,0.5457142857142857,rf,2,C3H
10,84,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.9990991726105087,0.9999594428205805,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,229,0.6934107215595167,0.5239370748299319,0.4779674113915185,0.5503150183150183,0.045017349577790564,0.30275689223057645,0.16285714285714284,0.8807142857142857,0.5436507936507936,0.5564009324009324,0.5436507936507936,0.16285714285714284,0.07342124542124542,0.5217857142857143,rf,2,C3H
1,85,0.5,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.8032193516840944,0.8793319222750032,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,6,0.5526705955584189,0.7744557823129251,0.6595012201753273,0.7096410256410256,0.4204593984128269,0.6937860440213381,0.7161904761904762,0.7064285714285714,0.6938268398268398,0.7486926406926406,0.6938268398268398,0.7161904761904762,0.33243956043956047,0.7113095238095238,rf,2,C3H
2,85,1,1,1,0.6305833524471808,1,0.5,0.00390625,NaN,0.7527651795520001,0.8695126723815366,1,1,1,1,1,1,1,0.5,0.5,0.5,1,6,0.6002917307104793,0.7336394557823129,0.6201410338999624,0.6446153846153846,0.2846220479333343,0.6107967326790856,0.6209523809523809,0.665,0.6192857142857143,0.6818181818181818,0.6192857142857143,0.6209523809523809,0.28273992673992676,0.6429761904761905,rf,2,C3H
3,85,0.75,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.7831166454419135,0.8027628296135413,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,7,0.6096772507578181,0.7515986394557823,0.6359429864117364,0.6781538461538461,0.3514486444222986,0.643076368076368,0.6485714285714286,0.7028571428571428,0.6605714285714286,0.7104444444444444,0.6605714285714286,0.6485714285714286,0.295970695970696,0.6757142857142857,rf,2,C3H
4,85,0.5625,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.5911336689189115,0.8791003689216454,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,10,0.5579230571799436,0.8210034013605442,0.6944193770845557,0.7464761904761905,0.48983011303706786,0.7188728526375585,0.7228571428571429,0.7671428571428571,0.7461038961038962,0.7798369408369408,0.746103896103896,0.7228571428571429,0.33043223443223446,0.745,rf,2,C3H
5,85,0.75,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.7938786145384321,0.9019337067873904,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,8,0.5593350898117498,0.7720918367346938,0.6492445856061927,0.6826227106227106,0.3635960238980016,0.6533351560719981,0.6704761904761904,0.6935714285714286,0.678040404040404,0.7321226551226551,0.678040404040404,0.6704761904761904,0.3056263736263736,0.6820238095238095,rf,2,C3H
6,85,0.833333333333333,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.861295341028851,0.9214247465485156,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,10,0.5094793959826461,0.8392857142857143,0.711216980275016,0.723985347985348,0.4451934430919752,0.6897516927516927,0.699047619047619,0.7492857142857143,0.7234545454545455,0.7690360750360751,0.7234545454545455,0.699047619047619,0.3242344322344322,0.7241666666666666,rf,2,C3H
7,85,0.75,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.582290068295529,0.8464855013641449,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,4,0.6473388797546296,0.7165986394557823,0.6131251907814408,0.6273992673992674,0.2548232331678776,0.5906049244872774,0.599047619047619,0.6585714285714286,0.6125165945165946,0.6678831168831169,0.6125165945165946,0.599047619047619,0.2755311355311355,0.6288095238095238,rf,2,C3H
8,85,0.85,0.8888888888888888,0.7804878048780487,0.517503485082663,0.9971908632534008,0.5555555555555556,0.041339127523531694,1,0.7829298462509305,0.8472430891768459,1,0.8,0.8,1,0.8,1,0.888888888888889,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.9,7,0.5729898453606767,0.7613265306122449,0.6404834289387861,0.6907838827838828,0.38038249890436454,0.6680390198037256,0.6857142857142857,0.6964285714285714,0.684064935064935,0.7349206349206349,0.684064935064935,0.6857142857142857,0.3178021978021978,0.6910714285714286,rf,2,C3H
9,85,0.833333333333333,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.6553941924305803,0.8205305642567035,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,4,0.654487409111391,0.69625,0.6104777104509247,0.6478681318681319,0.2944138671921726,0.6281683871683872,0.6571428571428571,0.6392857142857142,0.6246984126984128,0.6896334776334776,0.6246984126984126,0.6571428571428571,0.3058901098901099,0.6482142857142857,rf,2,C3H
10,85,0.4,0.5555555555555556,0.18181818181818193,0.21200850677886807,0.8630043377348334,0.5555555555555556,0.6344930946592243,0.13361440253771517,0.6883482690766294,0.8419208376175352,1,0.2,0.5,1,0.5,1,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.6,10,0.5322116972395976,0.8377721088435374,0.7000233612287183,0.7516043956043956,0.5011207133331953,0.726025308025308,0.7276190476190476,0.775,0.743904761904762,0.7771746031746032,0.743904761904762,0.7276190476190476,0.3366739926739927,0.7513095238095238,rf,2,C3H
